No.	CAS	SMILES	Status	Exp activity
2192	N.A.	O=C(OC)CCCCCCC	Test	0
2193	N.A.	O=C(OC)Cc1ccccc1	Training	0
2194	N.A.	O=C(OC)CCCCCCCC=CCC(O)CCCCCC	Training	0
2195	N.A.	O=C(C=Cc1ccccc1)C	Training	0
2196	N.A.	O=C(OC)CCCCCCCCCCCCC	Test	0
2197	N.A.	O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(OC)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C)))	Test	2
2198	N.A.	O=C(OCC)C(N)(C)Cc1ccc(O)c(O)c1	Training	1
2199	N.A.	n2c1ccc(cc1[s+]c3cc(ccc23)N(C)C)N(C)C	Training	2
2200	N.A.	O=C(O)C(=C)CC(=O)O	Training	0
2201	N.A.	OC(c1ccccc1)C(N(C)C)C	Training	0
2202	N.A.	O(c1ccc(cc1(OC))CC=C)C	Training	0
2203	N.A.	O=C(OC)c1ccc(O)cc1	Training	0
2204	N.A.	O=[N+]([O-])c1ccc(OP(=O)(OC)OC)cc1	Test	2
2205	N.A.	O=C(c1ccc(F)cc1)CCCN2CCC(C)CC2	Training	0
2206	N.A.	O=C(OC)C(c1ccccc1)C2NCCCC2	Training	0
2207	N.A.	O=C1C=CC3(C(=C1)C(C)CC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Training	1
2208	N.A.	O=C1C=CC3(C(=C1)C(C)CC2C4CCC(O)(C(=O)COC(=O)C)C4(C)(CC(O)C23))(C)	Test	1
2209	N.A.	O=S(=O)(N)c1cc2c(cc1C)CCCS2(=O)(=O)	Training	0
2210	N.A.	O=C(Oc1c(cc(OCC(O)CNC(C)C)c(c1C)C)C)C	Training	1
2211	N.A.	c1ccc3c(c1)C(c2ccccc2S3)CC4CN(C)CCC4	Training	0
2212	N.A.	O=C(OCC[N+](C)(C)C)C(O)(c1ccccc1)c2ccccc2	Training	0
2213	N.A.	O=C(NCCN(CC)CC)c1cc(c(N)cc1(OC))Cl	Training	0
2214	N.A.	O=C(N(c1c(cccc1CC)C)C(C)COC)CCl	Training	2
2215	N.A.	O=C1c3cc(c(cc3(NC(N1c2ccccc2C)C))Cl)S(=O)(=O)N	Test	0
2216	N.A.	O=C(OC)c1cncn1C(c2ccccc2)C	Test	0
2217	N.A.	OC(COc1ccc(cc1)CCOC)CNC(C)C	Test	0
2218	N.A.	N4=C3c2c(c1cc(OC)ccc1n2CCN3C)CC4	Training	0
2219	N.A.	O=C1C(=NN=C(N1(N))SC)C(C)(C)C	Training	0
2220	N.A.	OCC4OC(n2cnc1c(ncnc12)NCc3ccccc3C)C(O)C4(O)	Training	2
2221	N.A.	O=C(NC1C(O)OC(CO)C(O)C1(O))c2c(c(NC(=O)C)c(c(c2I)N(C(=O)C)C)I)I	Training	0
2222	N.A.	O=[N+]([O-])c1cnc(n1CCO)C	Training	0
2223	N.A.	O=C(c1cnccc1)C(c2cnccc2)(C)C	Training	0
2224	N.A.	O=C3OC(CCC2C(C=CC1=CCCC(OC(=O)C(C)CC)C12)C)CC(O)C3	Test	2
2225	N.A.	O=C(Oc1cc(c(c(c1)C)N(C)C)C)NC	Training	0
2226	N.A.	O=C(c1ccc(cc1)C)c2ccc(OC)cc2(O)	Training	1
2227	N.A.	O=C(O)C4N3C(=O)C(NC(=O)C(NC(=O)N1C(=O)N(CC1)S(=O)(=O)C)c2ccccc2)C3SC4(C)(C)	Training	1
2228	N.A.	c1ccc3c(c1)N4CCN(C)CC4(c2ccccc2C3)	Training	0
2229	N.A.	n1ccn(c1)CC(OCc2ccc(cc2Cl)Cl)c3ccc(cc3Cl)Cl	Test	2
2230	N.A.	O=CCC3CC(C)C(O)C=CC=CCC(OC(=O)CC(OC(=O)CC)C(OC)C3(OC2OC(C)C(OC1OC(C)C(OC(=O)CC)C(O)(C)C1)C(N(C)C)C2(O)))C	Test	0
2231	N.A.	O=C(NCC(O)c1cc(OC)ccc1(OC))CN	Training	0
2232	N.A.	O=P(OC)(OC)OC(c1ccc(cc1)Cl)P(=O)(OC)OC	Training	0
2233	N.A.	OCCN1CC(O)C(O)C(O)C1CO	Test	0
2234	N.A.	OCC1N(CCCC)CC(O)C(O)C1(O)	Training	0
2235	N.A.	O=C(N(CC)CC)C2(c1ccccc1)(CC2(CN))	Training	0
2236	N.A.	O=P(O)(OCCCCCCCCCCCCCCCC)OCC[N+](C)(C)C	Training	0
2237	N.A.	n2nc(NCCN1CCOCC1)c(cc2c3ccccc3)C	Training	1
2238	N.A.	O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)ccc(c1CC2CC4(C(C=3(O))N(C)C))N(C)C)	Training	0
2239	N.A.	O=P(O)(O)C(O)(Cc2cnc1ccccn12)P(=O)(O)O	Training	0
2240	N.A.	[O-][n+]1c(nc(cc1(N))N2CCCCC2)N	Training	0
2241	N.A.	C13(C4(C2(C5(C(C1(C2(Cl)Cl)Cl)(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	0
2242	N.A.	n1cccc3c1N4CCN(C)CC4(c2ccccc2C3)	Training	0
2243	N.A.	O=C(O)C(CC(=O)N1CC2CCCCC2(C1))Cc3ccccc3	Training	0
2244	N.A.	O=C1C=CN=C(N1)N(C)C5CCN(c3nc2ccccc2n3Cc4ccc(F)cc4)CC5	Training	0
2245	N.A.	O=C(NCCN1CCOCC1)c2ccc(cc2)Cl	Training	0
2246	N.A.	O=C(N)CS(=O)C(c1ccccc1)c2ccccc2	Test	0
2247	N.A.	O=C(O)C3N(C(=O)C(NC(C(=O)OCC)CCc1ccccc1)C)Cc2cc(OC)c(OC)cc2C3	Training	0
2248	N.A.	O=C(O)Cc3onc(c1ccc(OC)cc1)c3(c2ccc(OC)cc2)	Training	0
2249	N.A.	O=C(N1CCCCCC1)SCC	Training	0
2250	N.A.	O=C2c1c([nH]c(c1CC)C)CCC2CN3CCOCC3	Training	0
2251	N.A.	O=C(OCC)Nc1on[n+](c1)N2CCOCC2	Training	0
2252	N.A.	O=C1C=CC4(C(=C1)CCC3C5CC(C)C(OC(=O)c2occc2)(C(=O)CCl)C5(C)(CC(O)C34Cl))(C)	Training	1
2253	N.A.	O=C(O)c2ccccc2(C(=O)OCc1ccccc1)	Training	1
2254	N.A.	O=C(O)c1ccccc1(C(=O)OCCCC)	Test	0
2255	N.A.	O=C1OC3CCN2CC=C(COC(=O)C(O)(C)C(O)(C)C1C)C23	Training	0
2256	N.A.	O=C(C=C(OP(=O)(OC)OC)C)NC	Training	0
2257	N.A.	O=C(Nc1ccc(cc1)Cl)N(OC)C	Training	1
2258	N.A.	O=C(O)c1ccccc1(C(=O)OC)	Training	0
2259	N.A.	O=C(O)c1ccccc1(C(=O)O)	Test	0
2260	N.A.	O=C(O)CC1(CC1)CSC(c4cccc(C=Cc2nc3cc(ccc3(cc2))Cl)c4)CCc5ccccc5C(O)(C)C	Training	1
2261	N.A.	O=C(Nc1ccc(cc1)Cl)N(C)C	Test	0
2262	N.A.	O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(cc2)C)CC3	Training	0
2263	N.A.	O=C(OCC)Nc1ccc4c(c1)N(C(=O)CCN2CCOCC2)c3ccccc3S4	Training	0
2264	N.A.	O1CCNCC1	Training	0
2265	N.A.	O=C(NCC2OCCN(Cc1ccc(F)cc1)C2)c3cc(c(N)cc3(OCC))Cl	Test	0
2266	N.A.	O=C(O)C3=C(COC2N3(C(=O)C2(OC)(NC(=O)C(C(=O)O)c1ccc(O)cc1)))CSc4nnnn4C	Training	0
2267	N.A.	O=C3OC2CC(OC1(OC(C(=CC(C)C)C)C(C(=NOC)C1)C)C2)CC=C(C)CC(C=CC=C4COC5C(O)C(=CC3C45(O))C)C	Training	0
2268	N.A.	O=C(Oc1cc(c(OCCN(C)C)cc1C)C(C)C)C	Training	0
2269	N.A.	O=C(OCCCCCCCCC(=O)O)C=C(C)CC2OCC(CC1OC1C(C)C(O)C)C(O)C2(O)	Training	0
2270	N.A.	O=C(c1c(c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C	Training	0
2271	N.A.	N#CC(c1ccc(cc1)Cl)(Cn2ncnc2)CCCC	Test	2
2272	N.A.	O=C1OCc2c1c(O)c(c(OC)c2C)CC=C(C)CCC(=O)OCCN3CCOCC3	Training	1
2273	N.A.	O=C(O)CCC(=CCc2c(O)c1C(=O)OCc1c(c2(OC))C)C	Training	1
2274	N.A.	O=C(O)C(N)(CO)C(O)C(O)CC=CCCCCCCC(=O)CCCCCC	Training	0
2275	N.A.	O(c1cc(cc2OCOc12)CC=C)C	Training	0
2276	N.A.	O=C(NC)N(c1ccccc1)c2ccccc2	Training	0
2277	N.A.	N(C(NCCCC)=S)CCCC	Training	0
2278	N.A.	O=C(NCCCC)NCCCC	Training	0
2279	N.A.	N(C(NCC)=S)CC	Training	0
2280	N.A.	N(C(NC)=S)C	Training	0
2281	N.A.	O=C(C=C)NCNC(=O)C=C	Training	1
2282	N.A.	n1c(nc(nc1N(COC)COC)N(COC)COC)N(COC)COC	Training	0
2283	N.A.	OC(C)CN(CCN(CC(O)C)CC(O)C)CC(O)C	Training	0
2284	N.A.	O=CN(CCO)CCO	Training	0
2285	N.A.	CCCC[N+](C)(CCCC)CCCC	Test	0
2286	N.A.	c1ccc(cc1)N(CC)CC	Test	0
2287	N.A.	N(CC)(CC)C1CCCCC1	Training	0
2288	N.A.	O=C(c1cnccc1)N(CC)CC	Training	0
2289	N.A.	c1ccc(cc1)N(C(C)C)C(C)C	Training	0
2290	N.A.	O=C(NCC(=O)N(C)C)Cc1ccccc1	Training	0
2291	N.A.	O=C(N(C)C)C	Training	0
2292	N.A.	O=C(N(C)C)CC(=O)C	Training	0
2293	N.A.	c1ccc(cc1)N(C)C	Test	0
2294	N.A.	c1ccc(cc1)CN(C)C	Test	0
2295	N.A.	O=C(N(C)C)CCCCCCCCC	Training	0
2296	N.A.	[O-][N+](C)(C)CCCCCCCCCC	Training	0
2297	N.A.	O=C(N(C)C)CCCCCCC	Test	0
2298	N.A.	O=C(N(C)C)CCCC	Training	0
2299	N.A.	c1ccc2c(c1)[nH]cc2CCN(CCC)CCC	Training	0
2300	N.A.	O=C(Nc1ccc(cc1C)C)C	Test	0
2301	N.A.	O=CNc1ccc(cc1C)C	Training	0
2302	N.A.	O=C(Nc1cc(OC)ccc1(OC))CC(=O)C	Training	0
2303	N.A.	O=C(Nc2ccc3c1ccccc1Cc3(c2))C(F)(F)F	Training	1
2304	N.A.	O=C(Nc1ccccc1(OC))CC(=O)C	Training	0
2305	N.A.	O=C(Nc1ccccc1C)CC(=O)C	Test	0
2306	N.A.	O=C(Nc1ccc(c(c1)Cl)Cl)NC	Test	0
2307	N.A.	O=C(Nc1ccc(OC)c(N)c1)C	Training	0
2308	N.A.	O=C(Nc1cccc(N)c1)CC	Training	0
2309	N.A.	O=C(Nc1ccc(c(c1)Cl)C)C	Training	0
2310	N.A.	O=C(Nc1ccc(OCC)cc1)CC(=O)C	Training	0
2311	N.A.	O=C(N(c1ccc(F)cc1)C3CCN(CCc2ccccc2)CC3)CC	Training	0
2312	N.A.	O=C(Nc1ccc(OC)cc1)C	Test	0
2313	N.A.	O=C(OCC2c3ccccc3(c1ccccc12))NC(C(=O)O)CC(C)C	Training	1
2314	N.A.	O=C(C=C)NCOCCCC	Test	0
2315	N.A.	O=C(C=C)NCOCC(C)C	Training	0
2316	N.A.	O=C(Nc1ccc(cc1)S(=O)(=O)Nc2noc(c2)C)C	Training	0
2317	N.A.	O=C(O)CCC(NC(=O)C)C(=O)O	Training	0
2318	N.A.	O=C(O)C(NC(=O)C)Cc1ccc(O)cc1	Training	0
2319	N.A.	O=C(Nc1cccc(c1)C)C	Training	0
2320	N.A.	O=C(Nc1ccccc1C)C	Test	0
2321	N.A.	O=C(Nc1ccc(cc1)C)C	Test	0
2322	N.A.	n3cnc1c(ncn1C2OCCCC2)c3NCc4ccccc4	Training	1
2323	N.A.	N=1C=NC=3C=1N=CNC=3(NCc2ccccc2)	Training	0
2324	N.A.	OCCNCc1ccccc1	Training	0
2325	N.A.	O=S(=O)(NCCCC)c1ccc(cc1)C	Training	0
2326	N.A.	c1ccc(cc1)NCCCC	Test	0
2327	N.A.	OCCN(CCO)CCCC	Test	0
2328	N.A.	NP(N)(NCCCC)=S	Training	0
2329	N.A.	O=C(N)NCCCC	Training	0
2330	N.A.	O=C(O)CN(C(=O)CCCCCCCCCCC)C	Training	0
2331	N.A.	O=S(=O)(O)CCC[N+](C)(C)CCCCCCCCCCCC	Training	0
2332	N.A.	c1cc(cc(c1)C)NCC	Test	0
2333	N.A.	O=C(NCC)C1CC(C)CCC1(C(C)C)	Training	0
2334	N.A.	O=S(=O)(NCC)c1ccc(cc1)C	Test	0
2335	N.A.	NCCN(c1cccc(c1)C)CC	Training	0
2336	N.A.	c1ccc(cc1)N(Cc2ccccc2)CC	Training	0
2337	N.A.	c1ccc(cc1)NCC	Test	0
2338	N.A.	O=CN1CCCCC1	Training	0
2339	N.A.	ON=C(C)CC(C)C	Training	0
2340	N.A.	O=C1N(C(=O)CC1)CO	Training	0
2341	N.A.	O=C(C=C)NC(C)C	Training	0
2342	N.A.	O=C1c2ccccc2(C(=O)N1C(C)C)	Training	0
2343	N.A.	O=C1N(C)CCC1	Test	0
2344	N.A.	O=C(OC1CN(C)CCC1)C(O)(c2ccccc2)c3ccccc3	Test	0
2345	N.A.	c1ccc(cc1)NC	Training	0
2346	N.A.	O=C(NC)c1ccccc1	Training	0
2347	N.A.	c1ccc(cc1)CNC	Training	0
2348	N.A.	OCCN(C)CCO	Training	0
2349	N.A.	N(C)CCCCCCCC	Training	0
2350	N.A.	O=NN(CCCC)CCCC	Training	0
2351	N.A.	O=NN(CCO)CCO	Training	0
2352	N.A.	O=NN(c1ccccc1)c2ccccc2	Training	0
2353	N.A.	O=NN(CCC)CCC	Training	0
2354	N.A.	O=NN1CCCCCC1	Training	0
2355	N.A.	O=NN1CCOCC1	Training	0
2356	N.A.	O=NN1CCCCC1	Training	0
2357	N.A.	O=NN1CCCC1	Training	0
2358	N.A.	O=C1N(CCC1)CCCCCCCC	Training	0
2359	N.A.	Nc1ccc(cc1)Nc2ccccc2	Training	0
2360	N.A.	OCCN(c1ccccc1)CCO	Training	0
2361	N.A.	O=C1N(C=C)CCC1	Training	0
2362	N.A.	O=C(O)CC(NC(=O)OCc1ccccc1)C(=O)O	Training	0
2363	N.A.	O=C(N(c1ccccc1)C2CCN(CC2)CC(O)c3ccccc3)CC	Training	0
2364	N.A.	O=C(N(c1ccccc1)C2CCN(CC2)C(C)Cc3cccs3)CC	Training	0
2365	N.A.	O=C(NC)C(c1ccccc1)c2ccccc2	Training	0
2366	N.A.	n2c1ccccc1sc2SNC(C)(C)C	Training	2
2367	N.A.	O=C(O)C(Nc1ccc(cc1)[N+](=O)[O-])CCC(=O)N	Training	0
2368	N.A.	O=C(C)CCc1ccc2cc(OC)ccc2(c1)	Training	1
2369	N.A.	O=C(O)C4=CN2c1c(cc(F)c(c1CCC2C)N3CCC(O)CC3)C4(=O)	Training	0
2370	N.A.	OC(COc1cccc2c1CC(O)C(O)C2)CNC(C)(C)C	Training	0
2371	N.A.	O=C(O)C4N3C(=O)C(NC(=O)c2c(OCC)ccc1ccccc12)C3SC4(C)(C)	Training	0
2372	N.A.	O=C(O)C(Oc1ccc(cc1)C3c2ccccc2CCC3)(C)C	Training	0
2373	N.A.	O=C(OCCN(CC)CC)C(Cc2cccc1ccccc12)CC3OCCC3	Training	0
2374	N.A.	c1ccc(cc1)C=CCN(C)Cc3cccc2ccccc23	Test	0
2375	N.A.	OC(COc1cccc2ccccc12)CN4CCN(c3ccccc3(OC))CC4	Training	0
2376	N.A.	O=C(O)C1=CN(c2nc(ccc2(C1(=O)))C)CC	Training	0
2377	N.A.	Oc6ccc5c1c6(OC2C(=C)CCC3(O)(C(N(CCC123)CC4CC4)C5))	Training	0
2378	N.A.	Oc5ccc4c1c5(OC2C(O)C=CC3C(N(CC=C)CCC123)C4)	Test	0
2379	N.A.	O=C1CCC5(O)(C4N(CC=C)CCC25(c3c(OC12)c(O)ccc3C4))	Training	0
2380	N.A.	O=C(O)C(NC(=O)C)CCC(=O)N	Training	0
2381	N.A.	O=C1CCC5(O)(C4N(CCC25(c3c(OC12)c(O)ccc3C4))CC6CC6)	Test	0
2382	N.A.	O=C4C=C3CCC1C(CCC2(C)(C(O)CCC12))C3CC4	Training	0
2383	N.A.	c1ccc2ccccc2(c1)	Training	0
2384	N.A.	O=S(=O)(O)c1ccc2ccccc2(c1)	Test	0
2385	N.A.	O=C(N(CC)CC)C(Oc1cccc2ccccc12)C	Training	2
2386	N.A.	O=C(O)C(c1ccc2cc(OC)ccc2(c1))C	Training	0
2387	N.A.	OCC(c1ccc2cc(OC)ccc2(c1))C	Training	1
2388	N.A.	O=C(O)C(CC)C1OC(C(C)CC1(C))C(C)C(O)C(C(=O)C(CC)C5OC4(OC2(OC(C)(CC2)C3OC(C)C(O)(CC)CC3)C(O)C=C4)C(C)CC5(C))C	Training	0
2389	N.A.	O=S(=O)(NC)CCc1ccc2[nH]cc(c2(c1))C3CCN(C)CC3	Training	0
2390	N.A.	O=C(O)CCC(N)C(=O)NC1CCC(C)(C)CC1	Training	0
2391	N.A.	O=C(Nc1c(cccc1C)C)CN2C(=O)CCC2	Training	0
2392	N.A.	O2CCN(C)Cc1ccccc1C2c3ccccc3	Training	0
2393	N.A.	O=C(NC2CCN(Cc1ccccc1)C2(C))c3cc(c(cc3(OC))NC)Cl	Training	0
2394	N.A.	O=C(OCC)c2cc(nc1ccc(cc12)C)c3ccccc3	Training	0
2395	N.A.	O=C(c3c(O)cc(OC2OC(CO)C(O)C(O)C2(OC1OC(C)C(O)C(O)C1(O)))cc3(O))CCc4ccc(OC)c(O)c4	Test	0
2396	N.A.	O=C(Oc1cccc(c1)[N+](C)(C)C)N(C)C	Training	0
2397	N.A.	O=C(N)Cc2cccc(C(=O)c1ccccc1)c2(N)	Training	0
2398	N.A.	O=C2Nc1c(nccc1C)N(c3ncccc23)C4CC4	Training	0
2399	N.A.	O=C(N)c1cnccc1	Test	0
2400	N.A.	O=C(OCCN(CC)CC)c1cnccc1	Training	0
2401	N.A.	O=C(NCC(NC(=O)c1cnccc1)C)c2cnccc2	Training	0
2402	N.A.	O=C(OCC(COC(=O)c1cnccc1)(COC(=O)c2cnccc2)COC(=O)c3cnccc3)c4cnccc4	Training	0
2403	N.A.	O=C(Nc1ccc(cc1Cl)[N+](=O)[O-])c2cc(ccc2(O))Cl	Training	1
2404	N.A.	O=C(OCC4(COC(=O)c1cnccc1)(CCCC(COC(=O)c2cnccc2)(COC(=O)c3cnccc3)C4(O)))c5cnccc5	Training	0
2405	N.A.	n1cccc(c1)C=NNC(N)=S	Training	0
2406	N.A.	n1cccc(c1)C2N(C)CCC2	Training	0
2407	N.A.	O=C(O)c1cnccc1	Test	0
2408	N.A.	O=C(O)c1ccc[n+]([O-])c1	Training	0
2409	N.A.	OCc1cnccc1	Test	0
2410	N.A.	O=[N+]([O-])c1ccc(cc1)C(O)CNC(C)C	Training	0
2411	N.A.	O=C(NC=2C(=O)N(c1ccccc1)N(C=2C)C)c3cnccc3	Training	0
2412	N.A.	O=[N+]([O-])c2oc(C=NN1CCS(=O)(=O)CC1C)cc2	Training	0
2413	N.A.	O=C1NC(C(=O)N1c2ccc(c(c2)C(F)(F)F)[N+](=O)[O-])(C)C	Training	0
2414	N.A.	O=[N+]([O-])c2ccc(NS(=O)(=O)C)c(Oc1ccccc1)c2	Training	0
2415	N.A.	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))[N+](=O)[O-])C	Training	1
2416	N.A.	O=C(OCCOC)C2=C(NC(=C(C(=O)OC(C)C)C2(c1cccc(c1)[N+](=O)[O-]))C)C	Test	0
2417	N.A.	O=NN(C(=O)NCc1cnc(nc1(N))C)CCCl	Training	0
2418	N.A.	O=C1NCCN1c2ncc([N+](=O)[O-])s2	Training	0
2419	N.A.	O(c2ccccc2(OC(c1ccccc1)CCNC))C	Test	0
2420	N.A.	O=C(Oc2ccccc2(C(=O)Nc1ncc([N+](=O)[O-])s1))C	Training	1
2421	N.A.	O=C(Nc1ncc([N+](=O)[O-])s1)C	Training	0
2422	N.A.	n1c(cccc1Cl)C(Cl)(Cl)Cl	Training	0
2423	N.A.	O=[N+]([O-])c1nc(n(c1)c2ccc(cc2)[N+](=O)[O-])C	Training	0
2424	N.A.	O=C(OC)C2=C(NC(=C(C(=O)OCC)C2(c1cccc(c1)[N+](=O)[O-]))C)C	Training	0
2425	N.A.	O=C(O)CN(CC(=O)O)CC(=O)O	Training	0
2426	N.A.	O=[N+]([O-])c1ccccc1	Test	0
2427	N.A.	O=[N+]([O-])c2ccc(Oc1ccc(cc1Cl)Cl)cc2	Training	0
2428	N.A.	O=C(N)NN=Cc1oc(cc1)[N+](=O)[O-]	Training	0
2429	N.A.	O=C(N)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]	Training	0
2430	N.A.	O=NN1CCCCCCC1	Training	0
2431	N.A.	O=C(O)c2cccnc2(Nc1cccc(c1C)C)	Test	1
2432	N.A.	O=C(c1ccccc1Cl)c2cc(ccc2n3ccnc3CN(CC)CC)[N+](=O)[O-]	Training	0
2433	N.A.	O=C(OC)Nc1nc2cc(ccc2([nH]1))C(=O)c3cccs3	Training	1
2434	N.A.	Nc1cccc3c1CN(C)CC3(c2ccccc2)	Training	0
2435	N.A.	O=C(O)CCCCCCCC(=O)O	Test	0
2436	N.A.	O=C(O)CCCCCCCC	Test	0
2437	N.A.	O=C2C=C1CCC(C(=C)C)CC1(C)C(C)C2	Training	2
2438	N.A.	OC1C=CC5C4NCCC25(c3c(OC12)c(OC)ccc3C4)	Training	0
2439	N.A.	O=C4C=C3CCC2C(CCC1(C)(C2(CCC1(O)(C#C))))C3CC4	Test	0
2440	N.A.	O=C2NC(=O)C3C1C=CC(C1)C23	Training	0
2441	N.A.	Oc1cccc(c1)C(O)CN	Test	0
2442	N.A.	O=C(O)C1=CN(c2cc(c(F)cc2(C1(=O)))N3CCNCC3)CC	Test	0
2443	N.A.	O=C1C(=C(C=NN1c2cccc(c2)C(F)(F)F)NC)Cl	Training	1
2444	N.A.	O=C1OC(c2ccc(OC)c(OC)c12)C4c3c(OC)c5OCOc5(cc3CCN4(C))	Training	0
2445	N.A.	O=C(OC4C(O)C(Oc3ccc2C(O)=C(NC(=O)c1ccc(O)c(c1)CC=C(C)C)C(=O)Oc2c3C)OC(C)(C)C4(OC))N	Training	0
2446	N.A.	Fc1ccc(cc1)C(O)(c2cncnc2)c3ccccc3Cl	Training	2
2447	N.A.	O=C1N=C3N(C(=O)C1Cc2ccc(cc2)Cl)CCS3	Training	0
2448	N.A.	Oc1ccc(cc1)C(O)C(NC(C)CCc2ccccc2)C	Training	0
2449	N.A.	n1c[nH]c2c1nc(nc2(OC))N	Training	0
2450	N.A.	N#Cc3ccc(cc3(OCC(O)CNC(C)(C)CNc1ccc(cc1)C2=NNC(=O)CC2C))Cl	Training	0
2451	N.A.	O=C(c1ccccc1)c2ccc(OCCCCCCCC)cc2(O)	Training	0
2452	N.A.	O=C(O)CCCCCCCCCCCCCCCCC	Test	0
2453	N.A.	O=CCCCCCCC	Training	0
2454	N.A.	O=C(O)CCCCCCC(=O)O	Training	0
2455	N.A.	O=C(O)CCCCCCC	Test	0
2456	N.A.	O=C(NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CO)C(O)C)CSSC1)C(O)C)CCCCN)Cc3c[nH]c2ccccc23)Cc4ccccc4)C(N)Cc5ccccc5	Training	0
2457	N.A.	Oc1ccc(cc1n2nc3ccccc3(n2))C(C)(C)CC(C)(C)C	Training	0
2458	N.A.	OCC1OC(OCCCCCCCC)C(O)C(O)C1(O)	Training	0
2459	N.A.	O=C(O)C2=CN1c3c(OCC1C)c(c(F)cc3(C2(=O)))N4CCN(C)CC4	Test	0
2460	N.A.	N=2c4ccccc4(Nc1c(cc(C)s1)C=2N3CCN(C)CC3)	Training	0
2461	N.A.	O=C(O)CCCCCCCC=CCCCCCCCC	Test	0
2462	N.A.	Oc1ccccc1C(=NCc2ccccc2)C	Training	0
2463	N.A.	O=C(O)Cc1ccc2OCc3ccccc3(C(=CCCN(C)C)c2(c1))	Training	0
2464	N.A.	O=C(NCc1ccc(O)c(OC)c1)CCCCCCCC=CCCCCCCCC	Training	0
2465	N.A.	O=C(OC)CC(O)(C(=O)OC2C(OC)=CC35(N(CCc1cc4OCOc4(cc1C23))CCC5))CCCC(O)(C)C	Training	2
2466	N.A.	O=C(NC)CSP(=O)(OC)OC	Training	0
2467	N.A.	O=C3c2c1ccccc1n(c2CCC3Cn4ccnc4C)C	Training	0
2468	N.A.	O=C(O)c2c(OC)c(OC)ccc2(C=NNC(=O)c1ccncc1)	Training	0
2469	N.A.	O=C(O)C1=CN(c2c(F)c(c(F)c(F)c2(C1(=O)))N3CC(NC(C)C3)C)C4CC4	Test	0
2470	N.A.	O=CNC(C(=O)OC(CCCCCCCCCCC)CC1OC(=O)C1(CCCCCC))CC(C)C	Training	0
2471	N.A.	n1cc(c(nc1N)N)Cc2cc(OC)c(OC)cc2C	Test	0
2472	N.A.	O=[N+]([O-])c1cnc(n1CC(O)CCl)C	Training	0
2473	N.A.	O=C(O)c1nc(O)nc(O)c1	Training	0
2474	N.A.	O(CCN(C)C)C(c1ccccc1)c2ccccc2C	Test	0
2475	N.A.	O=S(=O)(O)c1ccccc1(N)	Training	0
2476	N.A.	O=C(Nc1ccc(O)cc1)c2ccccc2(O)	Training	1
2477	N.A.	O=C(OCC[N+](C)(CC)CC)c1ccc(cc1)NC(=O)c2ccccc2(OCCCCCCCC)	Training	0
2478	N.A.	O=C1OCC(=C1)C3CCC4(O)(C5CCC6(O)(CC(OC2OC(C)C(O)C(O)C2(O))CC(O)C6(CO)(C5(C(O)CC34(C)))))	Test	2
2479	N.A.	O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C	Training	0
2480	N.A.	O=[N+]([O-])c1cc2NC(CNC(C)C)CCc2(cc1CO)	Training	0
2481	N.A.	O=C(ON=C(C(=O)N(C)C)SC)NC	Training	0
2482	N.A.	O1CC(OC1(c2ccccc2)C3CCCCC3)C[N+]4(C)(CCCCC4)	Training	0
2483	N.A.	O=C(O)CCc1nc(c(o1)c2ccccc2)c3ccccc3	Training	0
2484	N.A.	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2))Cl	Test	0
2485	N.A.	O=C(OCCOCCN(CC)CC)C(c1ccccc1)(CC)CC	Test	0
2486	N.A.	O=C4C=C3CCC1C(CCC2(C)(C(O)C(CC)CC12))C3CC4	Test	0
2487	N.A.	O=C(N(C)C(C)(C)Cc1ccccc1)CN(CC(=O)N(C)C(C)(C)Cc2ccccc2)CCO	Training	0
2488	N.A.	O=C(OC)Nc1nc2cc(ccc2([nH]1))S(=O)c3ccccc3	Training	0
2489	N.A.	O=C(OC)Nc1nc2cc(OCCC)ccc2([nH]1)	Training	0
2490	N.A.	N(OCc1ccc(cc1Cl)Cl)=C(c2ccc(cc2Cl)Cl)Cn3cncc3	Training	2
2491	N.A.	O=C(O)CNC(=O)C(NC(=O)CCC(N)C(=O)O)CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	Training	1
2492	N.A.	O=C(O)C1=CN(c2cc3OCOc3(cc2(C1(=O))))CC	Training	0
