id	cas	smiles	status	exp values	predicted
5572		O=S(=O)(O)c3cc2cc(c(N=Nc1ccccc1)c(O)c2c(c3)Nc4nc(nc(n4)Cl)Cl)S(=O)(=O)O	Training	1.12	0.9484942634
5573		O=C(Nc1cc(ccc1Cl)Cl)c3cc(cc(c2ccccc2)c3(O))Cl	Training	1.21	0.1595438666
5574		O=C(O)C4N3C(=O)C(NC(=O)c1c(noc1C)c2c(cccc2Cl)Cl)C3SC4(C)(C)	Training	0.85	1.084403644
5575		O=C(OCC(O)CO)c3ccccc3(Nc2ccnc1cc(ccc12)Cl)	Training	0.79	0.0692518524
5576		O2c1ccccc1C(c3cc(ccc23)Cl)=C4CCN(C)CC4	Training	-0.11	-0.2689270536
5577		O=C(O)c3c(Oc1nc(OC)cc(n1)OC)cccc3(Oc2nc(OC)cc(n2)OC)	Training	0.76	-999
5578		c1ccc(cc1)[P+](c2ccccc2)(c3ccccc3)C	Training	-0.48	0.0135094666
5579		c1ccc3c(c1)C=C(c2cc(ccc2S3)Cl)N4CCN(C)CC4	Training	-0.6	-0.1706373116
5580		Fc1ccc2Oc4ccccc4(C=C(c2(c1))N3CCN(C)CC3)	Training	0.18	-0.1746600822
5581		O=C(N3N=C(c1ccc(N)cc1)c2cc4OCOc4(cc2CC3C))C	Training	-0.27	0.2499858912
5582		N#CC=2NC(=C(C(=O)OC(C)C)C(c1cccc(c1)[N+](=O)[O-])C=2(C(=O)OC))C	Training	0.61	1.0317862714
5583		O=C(OCCCC)C(Oc2ccc(Oc1ncc(cc1)C(F)(F)F)cc2)C	Training	0.85	0.2087977899
5584		c1ccc(cc1)C34(c2ccccc2C([N+](=C3(C))C)CC4)	Training	0.38	0.4924421685
5585		c1ccc(cc1)C(c2ccccc2)=C3CN(CC)CC3	Training	-0.26	0.2180932776
5586		c1ccc3c(c1)C4c2ccccc2C3(CCCNC)C4	Training	0.64	0.4050668814
5587		O=C3Nc1cccnc1N(C(=O)CN2CCN(C)CC2)c4ccccc34	Training	1.07	0.3975830234
5588		O=C1c3ccccc3(OCC1CNC(C)Cc2ccccc2)	Training	0.18	0.2298519799
5589		c1ccc3c(c1)C(=CCCN(C)C)c2ccccc2SC3	Training	-0.11	0.0828343673
5590		O1CCN(CC1)CCOC(c2ccccc2)c3ccc(cc3)Cl	Training	0.29	0.5479776255
5591		c1ccc3c(c1)N(c2ccccc2S3)CC4CN(C)CCC4	Training	0.46	-0.1759239139
5592		c1ccc3c(c1)N(c2cc(ccc2CC3)Cl)CCCN(C)C	Training	0.29	0.1279838017
5593		O=C(Oc1cc(nnc1c2ccccc2)Cl)SCCCCCCCC	Training	0.72	-999
5594		c1c(c(cc(c1C)Cc2cc(c(cc2C)C)C)C)C	Training	1.25	1.0036818389
5595		c1ccc3c(c1)N(C)Cc2ccccc2C3CCCNC	Training	-0.08	0.5758650113
5596		Oc1ccc3c(c1)CCc2ccccc2N3CCCN(C)C	Training	1	0.1284125875
5597		N1=C(NCC(C)(C)C1)C(OCC)c3cccc2ccccc23	Training	-0.73	0.2190197246
5598		O=CNc1cc(ccc1(O))C(O)CNC(C)Cc2ccc(OC)cc2	Training	0.96	0.5769071411
5599		O=C(N(c1ccccc1)c2ccccc2)SCCN(CC)CC	Training	0.05	0.3043655343
5600		O=C(OC1C(=C(C(=O)C1)CC#C)C)C2C(C=C(C)C)C2(C)(C)	Training	0.19	0.1926592332
5601		O=C1C(=C(C=NN1C(C)(C)C)SCc2ccc(cc2)C(C)(C)C)Cl	Training	0.19	-999
5602		O=C(OCC1CC1)N4CCN(c2nc(N)c3cc(OC)c(OC)cc3(n2))CC4	Training	0.43	0.6407868781
5603		Oc1ccc2c(c1)C34(CCN(CC=C)C(C2)C4(CCCC3))	Training	0.53	0.0560936145
5604		c1ccc(cc1)Nc2ccc(cc2)NC(C)CCC(C)C	Training	0.87	0.5767465759
5605		O=C(N)C(c2cccc1ccccc12)(CCN(C)C)C(C)C	Training	0.54	-0.1380434505
5606		n2c1ccccc1sc2SN(C3CCCCC3)C4CCCCC4	Training	1.27	1.3
5607		O=C(OCC)C(C(=O)NCCN(CC)CC)(c1ccccc1)CC	Training	0.26	0.1551761148
5608		O=C(OCCCCCCCCCCCC)c1ccccc1	Training	2.08	1.5657768426
5609		O=C(N)c1cc(OC)c(OCCCCCCCCCC)c(OC)c1	Training	0.69	0.4506380369
5610		N1CCCCC1CC(C2CCCCC2)C3CCCCC3	Training	0.74	0.5443669422
5611		O(CCCC)[Si](OCCCC)(OCCCC)N(C)C1CCCCC1	Training	0.99	-999
5612		O=[N+]([O-])c3ccc4c(N=Nc1ccc2ccccc2(c1(O)))c(O)cc(c4(c3))S(=O)(=O)O	Training	1.58	1.3006050365
5613		O=C(Nc3ccc(N=Nc2c(O)c1c(cc(cc1(NC(=O)C))S(=O)(=O)O)cc2S(=O)(=O)O)cc3)C	Training	1.61	0.9347179019
5614		O=C(O)C1=CN(c2c(F)c(c(F)cc2(C1(=O)))N3CC4=C(C3)CN(C)C4)C5CC5	Training	0.34	0.8572566082
5615		c1ccc(cc1)[P+](c2ccccc2)(c3ccccc3)CC	Training	-0.72	0.0894092501
5616		O=C(O)C(Oc1ccc(cc1)C3c2ccccc2CCC3)(C)C	Training	0.46	0.6634419733
5617		N(=C(Nc1cc(ccc1(OC))Cl)c2ccccc2)C3CCCCC3	Training	0.22	-0.2122496492
5618		c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCC4N(C)CCCC4	Training	0.53	0.0733906788
5619		OC(c1ccccc1)(c2ccccc2)C4CN3CCC4(CC3)	Training	0.18	0.4416600715
5620		O=C2c1ccccc1Sc3c(ccc(NCCN(CC)CC)c23)CO	Training	0.44	0.5452963859
5621		O=[N+]([O-])c3cccc2nc1ccccc1c(NCCCCCN(C)C)c23	Training	-0.83	-0.7256671461
5622		c1ccc3c(c1)N(c2ccccc2S3)CCCN4CCN(C)CC4	Training	0.17	0.210402703
5623		OCC(c1ccccc1)(c2ccccc2)C3N(C)CCCC3	Training	0.09	-999
5624		c1ccc3c(c1)N(c2ccccc2C3(C)C)CCCN(C)C	Training	0.8	0.131438213
5625		OC(c2ccnc1ccc(OC)cc12)C3N4CCC(C3)C(O)(C4)CC	Training	0.24	0.0192410575
5626		O=C3c1c(nc(n1CCN(CC)CCO)Cc2ccccc2)N(C(=O)N3C)C	Training	0.43	0.0482965183
5627		O=C2Oc1cc(OCC(=O)OCC)ccc1C(=C2CCN(CC)CC)C	Training	1.3	-0.0010687263
5628		O=C(OC1C(=C(C(=O)C1)CC=CC)C)C2C(C=C(C)C)C2(C)(C)	Training	0.51	0.2223935257
5629		O=C(OCC)N(C)CC3CCN(c1nc(N)c2cc(OC)c(OC)cc2(n1))CC3	Training	0.18	0.6166223723
5630		O=C(OCCCCCC)c1ccccc1(C(=O)OCCCCCC)	Training	1.95	1.9060913051
5631		O=C(Oc2cccc1c2(OC(C)(C)C1))N(C)SN(CCCC)CCCC	Training	-0.87	-0.8161795296
5632		OC(c1ccccc1)(CC[N+]2(C)(CCCC2))C3CCCCC3	Training	0.39	0.4767314731
5633		O(CCCC)C(c1ccc(cc1)CCCCCCCC)CBr	Training	-0.17	-0.1834826639
5634		O=C(Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C)N(CC)CC	Training	0.72	0.8910494215
5635		O=C(OCCOCCN(CC)CC)C(c1ccccc1)(CC)CC	Training	-0.26	0.4008364863
5636		c1c[n+](ccc1C)CCCCCCCCCCCCCC	Training	-0.11	-0.0940818997
5637		c1cc(ccc1NC(C)CCC(C)C)NC(C)CCC(C)C	Training	0.39	0.9201132858
5638		O=C(N1CCOCC1)N(CCN(C(=O)N2CCOCC2)CCCC)CCCC	Training	-0.17	-999
5639		O=C(OCCOCCCCCC)CCC(=O)OCCOCCCCCC	Training	1.06	0.9639887286
5640		N(CC[N+]1(C)(CCCCC1))(C2CCCCC2)C3CCCCC3	Training	0.23	0.6930942259
5641		OCCCCCCCCCCCCCCCCCCCC	Training	1.53	1.5868888524
5642		CCCCCCCCCCCCCCCC[N+](C)(C)CC	Training	0.12	0.1281448724
5643		NC(C)(CNCC(CC)CCCC)CNCC(CC)CCCC	Training	0.39	0.2528480665
5644		O=C(c1ccccc1Cl)c2cc(ccc2n3nc(nc3CNC(=O)CN)C(=O)N(C)C)Cl	Training	0.12	-999
5645		O=C(C=Cc1ccc(O)c(OC)c1)CC(=O)C=Cc2ccc(O)c(OC)c2	Training	0.74	0.2838919866
5646		O=C1OC(COC)C5(c2c(occ12)C(=O)C3=C5(CCC4(C(=O)CCC34)(C)))C	Training	-1.12	-999
5647		O=C(N)CCN1CCN(CC1)C4c2ccc(F)cc2Sc3ccc(cc3C4)Cl	Training	-0.04	0.00964144
5648		O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(cc2)Cl)CC3	Training	-0.47	0.0692542725
5649		O=C3c1ccccc1N(C(=O)CN2CCOCC2)C(N3c4ccccc4)C	Training	0.63	0.9567994618
5650		O=C(N)C4CCN(CCCN3c1ccccc1Sc2ccc(cc23)Cl)CC4	Training	0.19	0.1712796615
5651		FC(F)(F)c1ccc3c(c1)N(c2ccccc2S3)CCCN4CCN(C)CC4	Training	0.05	0.0644612752
5652		N#Cc1ccc(cc1)c2ccc(cc2)CCCCCCCC	Training	0.88	0.3845816041
5653		O(C3c1ccccc1CCc2ccccc23)C4CCN(C)CC4	Training	0.55	0.0847865615
5654		O=C(C)C(c1ccccc1)N3CCN(CCOc2ccccc2)CC3	Training	0.29	0.076861652
5655		O=C(c1ccc3c(c1)N(c2ccccc2S3)CCCN(C)C)CCC	Training	-0.2	0.4268497318
5656		O=C(OCC[N+](C)(CC)CC)C2c3ccccc3(Oc1ccccc12)	Training	-0.02	-0.0551240877
5657		O=C4c1c(ncn1CCCCN3CCN(c2ccc(cc2)Cl)CC3)N(C(=O)N4C)C	Training	0	0.2875837122
5658		c1ccc(cc1)C3(c2ccccc2)(CCN(CC3)C(C)(C)C)	Training	-0.25	0.511049171
5659		O=C(OCCN(CC)CC)CC(O)(c1ccccc1)c2ccccc2	Training	0.79	0.2201960129
5660		O(CC(CC)CCCC)C(c1ccc(c(c1)Cl)Cl)C[n+]2ccccc2	Training	-0.26	-0.1923525135
5661		O=C1NC3(C(=O)N1CCCN2CCC(O)CC2)(c4cc(ccc4(OC(C)(C)C3))Cl)	Training	0.31	0.4781694955
5662		O=C(N(C)CCN(C)C)C(OCC)(c1ccccc1)c2ccccc2	Training	0.18	-0.0163516346
5663		O=C(OC1C(=C(C(=O)C1)C2C=CCC2)C)C3C(C=C(C)C)C3(C)(C)	Training	0.63	0.1915322168
5664		O=C(OC1C(=C(C(=O)C1)CC=CC=C)C)C2C(C=C(C)C)C2(C)(C)	Training	-0.1	0.4287461799
5665		O=C(OCCN(C)C)Nc1cc(ccc1C)NC(=O)OCC(CC)CCCC	Training	0.62	-0.194456941
5666		c1cc(c(cc1C[N+](C)(C)CCCCCCCCCCCC)Cl)Cl	Training	0.25	-0.1297285094
5667		O=CC3(O)(C(OC(OC1C(O)C(O)C(NC(=N)N)C(O)C1(NC(=N)N))C3(OC2OC(CO)C(O)C(O)C2(NC)))C)	Training	1.19	1.394235726
5668		O=C(O)CCC(NC(=O)CCCCCCCCCCCCCCC)C(=O)O	Training	0.72	1.215808033
5669		O=C(N(C)CCS(=O)(=O)O)CCCCCCCC=CCCCCCCCC	Training	0.6	0.879937525
5670		O=C(NC1CC(NC(C)(C)C1)(C)C)CCNC2CC(NC(C)(C)C2)(C)C	Training	1.06	0.3874776825
5671		n4nc(CCN3c1ccccc1Sc2ccccc23)sc4Nc5ccc(cc5)I	Training	0.77	-999
5672		O=C(N)C=2C(=O)C3(O)(C(O)=C1C(=O)c4c(O)ccc(c4(C(=C)C1C(O)C3(C(C=2(O))N(C)C)))Cl)	Training	0.62	0.68
5673		O=C(OCC1OC(OC1)(C)C)Cc3ccc4C(=O)c2ccccc2COc4(c3)	Training	-0.62	-0.6201618067
5674		N#CC(OC(=O)C1C(C)(C)C1(C)(C))c3cccc(Oc2ccccc2)c3	Training	-0.72	-0.0076058934
5675		O=C4Nc3ccc(C=CCN2CCN(c1ccc(cc1)Cl)CC2)cc3CC4	Training	0.12	0.1168929015
5676		O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCC(=O)C(C)(C)C	Training	0.1	0.0928871445
5677		O=C1C(=C(NN1C2CCN(C)CC2)c3ccccc3)Cc4ccccc4	Training	0.89	0.1366299727
5678		O=C(NC3CCN(CCc2c[nH]c1ccccc12)CC3)c4ccccc4	Training	0.71	-0.7705620236
5679		O(C(c1ccccc1)c2ccccc2C)C4CC3N(C)C(CC3)C4	Training	0	0.2764716821
5680		O=C(OCC)C3(c1ccccc1)(CCN(CCc2ccc(N)cc2)CC3)	Training	-0.38	-0.3893496651
5681		O=C(OC1CC[N+](CC)(CC)C1)C(O)(c2ccccc2)c3ccccc3	Training	0.24	0.1822289736
5682		O=C(O)C(=CC=CC2(OC(=O)C13(CC=C(C)CCC3(OC(=O)C)(C2(CC1))))(C))C	Training	-0.25	0.3918091551
5683		O=C4c1c(ncn1CCCCCN3CCN(c2ccc(cc2)Cl)CC3)N(C(=O)N4C)C	Training	-0.17	0.3511781548
5684		O=C(OC(CC)C(c1ccccc1)(c2ccccc2)CC(NC)C)C	Training	-0.89	-0.9611951966
5685		c1ccc(cc1)c2cn(c3ccccc23)N(CCN(C)C)CCN(C)C	Training	0.47	0.2807391526
5686		Oc1cc(c(cc1C(C)(C)C)Sc2cc(c(O)cc2C)C(C)(C)C)C	Training	0.82	1.1610303693
5687		O=C(O)CCC3(O)(CCC2C4C=CC1=CC(=O)CCC1(C)C4(CCC23(C)))	Training	0.21	0.9858349744
5688		O=C(OC1CCN(C)CC1)C3c2ccc(cc2CC3)C4CCCCC4	Training	0.18	0.0703888255
5689		O=C(Oc1ccc[n+](c1)C)N(C)CCCCCCN(C(=O)Oc2ccc[n+](c2)C)C	Training	-1.76	-999
5690		O=C(O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	Training	1.48	-999
5691		N(OCCN(C(C)C)C(C)C)=C2C(=Cc1ccccc1)CCCCC2	Training	0.07	-999
5692		O=C(OC2C(O)C1C(C)(C)CCC(O)C1(C)C3(O)(C(=O)CC(OC23(C))(C=C)C))C	Training	0.79	-999
5693		O=C(Nc1c(cccc1C)C)C2(N(C)C)(CCN(CC2)C3CCCCC3(O))	Training	-1.89	0.6471848026
5694		O=C(CCCN(CC)C(C)Cc1ccc(OC)cc1)C2CCCCC2	Training	0.03	0.1283224039
5695		O=C(OCCOCCOCCOC(=O)C(CC)CCCC)C(CC)CCCC	Training	1.89	1.4232879245
5696		O=C1c5ccccc5(C(=O)c2c(cc(c(N)c12)S(=O)(=O)O)Nc3ccc(c(c3)Nc4nc(nc(n4)Cl)Cl)S(=O)(=O)O)	Training	1.12	0.9789370032
5697		O=C(O)Cc3c(c1ccccc1)c(nn3(c2ccccc2))c4ccccc4	Training	-1.46	0.3223122711
5698		O=C(O)CCC1=CN=C2C(=CC=CN2(C1(=O)))COc3ccc(C(=O)C)c(O)c3CCC	Training	0.97	0.99
5699		O=C2N6c1cc(OC)c(OC)cc1C57(CCN4CC3=CCOC(C2)C(C3CC45)C67)	Training	-2.6	-999
5700		O=C(c1ccccc1)N(C)C4CCN(c2nc(N)c3cc(OC)c(OC)cc3(n2))CC4	Training	0.34	0.6349785206
5701		O(C3c1ccccc1CCc2ccccc23)C5CC4N(C)C(CC4)C5	Training	-0.07	0.3040328298
5702		O=C(N)C(c1ccccc1)(c2ccccc2)CC[N+]3(C)(CCCCCC3)	Training	0.77	0.1695004402
5703		O=C(OCCCN2CCN(c1ccccc1)CC2)Nc3cc(OC)c(OC)c(OC)c3	Training	0.22	0.2263824816
5704		Oc1ccc4c(c1)C25(CC(=C)CC(C)C5(C(N(CC2)CC3CCC3)C4))	Training	0.24	0.0528733452
5705		O=C(OC(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C)C	Training	-1.13	-0.8656417429
5706		OC(CC)C(c1ccccc1)N3CCN(CCOc2ccccc2C)CC3	Training	0.2	0.0107428526
5707		OC(CN1CCN(CC1)CC(OC)c2ccccc2)C(OC)c3ccccc3	Training	-0.02	0.0800279262
5708		O=C(OC)CCCCC(=O)CC1C(=O)CC(O)C1(C=CC(O)CC(C)CCCC)	Training	-0.97	-0.2554453977
5709		OCC4OC(OC3C(OC2OC(CO)C(OC1OC(CN)C(O)C(O)C1(N))C2(O))C(O)C(N)CC3(N))C(N)C(O)C4(O)	Training	1.48	1.2976687249
5710		OC(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)CCl	Training	0.78	0.2023257277
5711		O=C2c1ccccc1c3ccc4C(=O)c6c(ccc(c6(c5ccc2c3c45))Br)Br	Training	0.86	-999
5712		O=S(=O)(c2ccc(Oc1ccc(N)cc1)cc2)c4ccc(Oc3ccc(N)cc3)cc4	Training	-0.29	0.5161891661
5713		O=C(OC)C(C(=O)OC)C(=O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C	Training	-0.36	-0.37755097
5714		O=C(Nc1ncccc1)C6=C(OC(=O)C34(CC2CC(CC(C2)C3)C4))c5c(cc(Cl)s5)S(=O)(=O)N6C	Training	-0.73	-999
5715		O=C(Oc1ccccc1(OC))CNC(=O)Cc3ccc(C(=O)c2ccc(cc2)C)n3C	Training	0.54	0.5708586069
5716		O=C2Nc1ccc(cc1CC2)C(=O)CCCN4CC=C(c3ccc(cc3)Cl)CC4	Training	0.09	0.0815669448
5717		OCC5OC(n2cnc1c(ncnc12)NCC(c3ccccc3)c4ccccc4)C(O)C5(O)	Training	-0.43	1.1176637569
5718		O=C(OCC3CN(C)C4Cc2cn(c1cccc(c12)C4(OC)(C3))C)c5cncc(c5)Br	Training	0.39	0.0505392151
5719		O=C(O)CCC(=O)OCC2(C(=O)N(c1ccccc1)N(C2(=O))c3ccccc3)CCCC	Training	0.59	0.1525641849
5720		O=C(c1cc(OC)c(OC)c(OC)c1)N3CCN(C(=O)c2cc(OC)c(OC)c(OC)c2)CC3	Training	0.32	0.2275510405
5721		O=C(O)CCCc3cccc1c3(OC2CC(O)C(C=CC(O)C(C)CC#CC)C12)	Training	-1.52	-0.2132994156
5722		O=C2NC(C(=O)N3CC(C(C3(C(=O)NC(C(=O)NC(C(=O)NC(c1ccccc1)C2)CO)CC))Cl)Cl)CO	Training	-2.06	-999
5723		N(=Nc2ccc(NCCCN1CCCCC1)c3c2CCCC3)c4ccc(cc4)Cl	Training	0.44	0.2924670024
5724		O=C(N)C(c2cccc1ccccc12)CCN(CC=C(C)C)CC=C(C)C	Training	-0.01	-0.2720289116
5725		O=C(OCC34(CC(OC(=O)CC(C)C)C(=CC4(OC2C(O)C(OC(=O)C)C3(C)(C12(OC1))))C))C	Training	-2.24	-999
5726		O=C(OC(C#CCN(CC)CC)(C)C)C(O)(c1ccccc1)C2CCCCC2	Training	0.24	0.2967079298
5727		O=C(OCC(CC)CCCC)c1ccccc1(C(=O)OCC(CC)CCCC)	Training	1.89	1.9224859307
5728		CC(C)(C)CC(C)(C)SSSSCC(C)(CC(C)(C)C)SSSSC(C)(C)CC(C)(C)C	Training	0.79	-999
5729		O=P(OCC(CC)CCCC)(OCC(CC)CCCC)OCC(CC)CCCC	Training	1.93	1.2344843428
5730		O=S(=O)(O)c3cc2cc(c(N=Nc1ccccc1S(=O)(=O)O)c(O)c2c(c3)Nc4nc(nc(n4)Cl)Nc5ccccc5)S(=O)(=O)O	Training	0.94	1.1464806207
5731		N#CC(OC(=O)C(c1ccc(cc1)Cl)C(C)C)c3ccc(Oc2ccccc2)cc3	Training	0.03	-999
5732		O=C(OCC=Cc1ccccc1)C3=C(N=C(C)C(C(=O)OC)C3(c2cccc(c2)[N+](=O)[O-]))C	Training	0.82	0.4259711005
5733		c1ccc(cc1)C(c2ccc(cc2)Cl)N4CCN(Cc3cccc(c3)C)CC4	Training	0.65	0.1498077076
5734		O=C(OC1CC3CCC(C1)[N+]23(CCCC2))C(O)(c4ccccc4)c5ccccc5	Training	0.55	0.2490143367
5735		O=C(N)C(c2cccc1ccccc12)(C)CCN(CC=C(C)C)CC=C(C)C	Training	-0.03	-0.1069901147
5736		O(CCCCCCCC)C(c1ccc(cc1)C(C)(C)C)C[n+]2ccccc2	Training	-0.25	-0.2668442751
5737		OCCOCCOCCOCCOCCOCCOCCCCCCCCCCCCC	Training	0.48	1.3233057583
5738		O=C2c5ccc(O)c(O)c5(C(=O)c3c(ccc(Nc1ccc(O)cc1)c23)Nc4ccc(O)cc4)	Training	1.04	0.564800332
5739		O=C(Oc1ccc(cc1)C3(C(=O)N(C(=O)C)c2ccccc23)(c4ccc(OC(=O)C)cc4))C	Training	0.05	0.7313948366
5740		N#CC(OC(=O)C(c1ccc(OC(F)F)cc1)C(C)C)c3cccc(Oc2ccccc2)c3	Training	-0.83	-0.4976403779
5741		n1cc(cc(c1)CN5CCC(=C3c2ncccc2CCc4cc(ccc34)Cl)CC5)C	Training	0.27	-999
5742		O(c4ccc3c(OC(C)(C)C(c1ccccc1)C3(c2ccc(OCCBr)cc2))c4)C	Training	0.03	0.1446535442
5743		O=C1c5cccc(O)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)C)CC4(OC3OC(C)C(O)C(N)C3))	Training	-1.35	-1.1446398831
5744		O=C(c1ccccc1)c3ccc(N=Cc2ccc(OCCC(C)C)cc2)c(c3)C	Training	0.59	0.4499659886
5745		FC(F)(F)c1ccc2c(c1)c3cc(cc(c3(cc2C(O)CCN(CCCC)CCCC))Cl)Cl	Training	0.8	-0.4567748579
5746		O=C(OC(C)(C)C)C=Cc1ccccc1C2C(C(=O)OCC)=C(NC(=C2(C(=O)OCC))C)C	Training	0.29	0.7527293649
5747		C#CCN2CC=1c3c(O)cc(cc3(OC(C=1CC2)(C)C))C(C)C(C)CCCCC	Training	0.36	-999
5748		O=P(O)(OCC[N+](C)(C)C)OCC(COC)CSCCCCCCCCCCCCCCCC	Training	-0.32	-0.0548215453
5749		O=C(OCC=Cc1ccccc1)C3=C(NC(=C(C(=O)OCCOC)C3(c2cccc(c2)[N+](=O)[O-]))C)C	Training	0.95	-0.1360963765
5750		O(c4ccc3c(OC(C)(C)C(c1ccccc1)C3(c2ccc(OCCCCl)cc2))c4)C	Training	0.06	0.134988033
5751		Fc1ccc(cc1)C(c2ccc(F)cc2)N4CCN(Cc3ccc(OC)c(OC)c3(OC))CC4	Training	-0.25	0.2279802898
5752		n1ccccc1C5C(c2ccccc2)CC(N3CCCC3)CC5(c4ccccc4)	Training	0.1	0.4660223455
5753		O=C2Nc1ccccc1N2CCCN3CCN(CC3)C(c4ccccc4)c5ccccc5	Training	0.52	0.2680715657
5754		O(CCCCCCCC)C(c1ccc(cc1)C2CCCCC2)C[n+]3ccccc3	Training	-0.28	-0.2634832728
5755		Fc1ccc(cc1)C(c2ccc(F)cc2)CCCN4CCC(O)(c3ccc(c(c3)C(F)(F)F)Cl)CC4	Training	-0.51	-0.0139025796
5756		O=C(OCCCCCCN(CC)C2Cc1ccc(OC)cc1CC2)c3ccc(OC)c(OC)c3	Training	0.75	0.2270212822
5757		O=CNc2cccc(C(=O)NC1C(=O)OC(C)C(OC(=O)CC(C)C)C(C(=O)OC1(C))CCCCCC)c2(O)	Training	0.43	-999
5758		O=C(OCC(=O)C3(OC(=O)CCC)(CCC2C4CCC1=CC(=O)CCC1(C)C4(C(O)CC23(C))))CC	Training	1.02	0.5555228919
5759		OC3CC(=CC=C1CCCC2(C)(C1CCC2(C(C=CC(C)C(C)C)C)))C(=C)CC3	Training	-1.6	-2.418255208
5760		OC3C(=C)C(=CC=C1CCCC2(C)(C1CCC2(C(C=CC(C)C(C)C)C)))CC(O)C3	Training	-2.07	-2.6785726425
5761		O=C(OC2CC(C=C)(C)C(O)C(C)C13(CCC(=O)C1C2(C)C(C)CC3))CSCCN(CC)CC	Training	0.66	0.6069015354
5762		O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NCCCCCCCCN(CCC)CCC	Training	-1.41	-1.3294547359
5763		O=C5OCC6C(OC1OC2COC(OC2(C(O)C1(O)))C)c3cc7OCOc7(cc3C(c4cc(OC)c(O)c(OC)c4)C56)	Training	0.48	-0.4092583633
5764		O1c3cc(c(cc3(Oc2cc(c(cc12)Br)Br))Br)Br	Training	-3.7	-3.3569931475
5765		O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NCCCCCCCCCCN4CCCCC4	Training	-1.5	-1.2975401348
5766		O=C(O)C(Cl)Cl	Training	1.54	0.8052463434
5767		C(C(Cl)(Cl)Cl)Cl	Training	0.61	0.9239312265
5768		N#CCO	Training	-0.85	-999
5769		O=C(O)C(=O)N	Training	2.38	1.6062978399
5770		O=P(O)(O)OCC(Cl)(Cl)Cl	Training	0.57	0.1050513543
5771		O=S(=O)(F)CCCl	Training	-0.47	-999
5772		O=S1(=O)(OCOS(=O)(=O)C1)	Training	0.2	-999
5773		O=NCC	Training	1.1	1.1965833383
5774		O=NN(C)C	Training	-0.3	0.0957118257
5775		CSSC	Training	0.49	-999
5776		NCC	Training	0.95	0.574192327
5777		O=P(O)(O)OCC	Training	1.1	0.966514233
5778		NN(C)C	Training	0.31	-0.1633450118
5779		O(C)P(N)(=S)SC	Training	0.2	-0.7622569215
5780		O=CC(Cl)(Cl)Cl	Training	0.52	0.4518440752
5781		O=Cc1c(O)c(O)c(c2c(N)c(c(c(O)c12)c3c(O)c4c(C=O)c(O)c(O)c(c4(c(N)c3C))C(C)C)C)C(C)C	Training	0.78	0.65
5782		O(CCCCCCCC(C)C)P(OCCCCCCCC(C)C)OCCCCCCCC(C)C	Training	1.38	1.2637755367
5783		O=C1Oc6ccccc6(C(O)=C1C5c2ccccc2CC(c3ccc(cc3)c4ccc(cc4)Br)C5)	Training	-3.51	-3.0024130788
5784		O=C(OCCCCCCCCCC)C[N+](C)(C)CCSCC[N+](C)(C)CC(=O)OCCCCCCCCCC	Training	0.62	-999
5785		O=C1Oc6ccccc6(C(O)=C1C5c2ccccc2CC(c4ccc(OCc3ccc(cc3)C(F)(F)F)cc4)C5)	Training	-3.34	-3.0891880306
5786		O=C(OC(C)C)C5=C(NC(N)=C(C(=O)OC1CN(C1)C(c2ccccc2)c3ccccc3)C5(c4cccc(c4)[N+](=O)[O-]))C	Training	0.34	-0.6275831664
5787		O=C(OC3CC4CN2CCc1c5ccc(OC)cc5([nH]c1C2CC4(C(C(=O)OC)C3(OC))))c6cc(OC)c(OC)c(OC)c6	Training	-0.16	-0.2068504608
5788		O=C(Nc1ccc(cc1)C)C(N=Nc2ccc(cc2Cl)c4ccc(N=NC(C(=O)Nc3ccc(cc3)C)C(=O)C)c(c4)Cl)C(=O)C	Training	0.53	0.5050277805
5789		O=C4N(C(=O)C5C3C(=CC(C3(=C(c1ncccc1)c2ccccc2))C45)C(O)(c6ncccc6)c7ccccc7)CCOC	Training	-1.8	-1.6145249588
5790		O=C(Nc1ccc(cc1C)C)C(N=Nc2cc(c(cc2Cl)c4cc(c(N=NC(C(=O)Nc3ccc(cc3C)C)C(=O)C)cc4Cl)Cl)Cl)C(=O)C	Training	0.47	0.4970326929
5791		O=C3c7ccccc7(C(=O)c4c(ccc(Nc2ccc(Oc1ccc(cc1)S(=O)(=O)O)cc2)c34)Nc6ccc(Oc5ccc(cc5)S(=O)(=O)O)cc6)	Training	1.07	1.0618061035
